"subjID" "choice" "RT"
"sub101" 2 0.8548
"sub101" 2 1.0422
"sub101" 2 0.5709
"sub101" 2 0.5812
"sub101" 2 0.6164
"sub101" 2 0.6188
"sub101" 2 0.4888
"sub101" 2 0.6651
"sub101" 2 0.6732
"sub101" 2 1.0386
"sub101" 2 0.5815
"sub101" 2 0.716
"sub101" 2 0.5255
"sub101" 2 0.3821
"sub101" 2 0.4777
"sub101" 2 0.8893
"sub101" 2 0.4499
"sub101" 1 1.0216
"sub101" 2 0.6565
"sub101" 2 0.4077
"sub101" 1 1.0374
"sub101" 2 0.5698
"sub101" 1 0.2477
"sub101" 2 0.4297
"sub101" 2 0.5145
"sub101" 2 0.7685
"sub101" 2 0.3819
"sub101" 2 0.4172
"sub101" 2 0.4388
"sub101" 2 0.6112
"sub101" 2 0.4455
"sub101" 2 0.5974
"sub101" 1 0.6681
"sub101" 2 0.998
"sub101" 2 0.5566
"sub101" 2 0.5864
"sub101" 2 0.6394
"sub101" 2 0.8651
"sub101" 2 0.6323
"sub101" 2 1.216
"sub101" 2 0.4432
"sub101" 1 0.6136
"sub101" 2 0.3502
"sub102" 2 0.6708
"sub102" 2 0.5615
"sub102" 2 0.7698
"sub102" 2 0.8331
"sub102" 2 0.967
"sub102" 2 0.9161
"sub102" 2 0.8794
"sub102" 2 0.8909
"sub102" 2 0.6621
"sub102" 2 1.1924
"sub102" 2 0.8768
"sub102" 1 0.6861
"sub102" 2 1.0623
"sub102" 2 0.5104
"sub102" 2 0.5617
"sub102" 2 0.8451
"sub102" 2 1.0527
"sub102" 2 0.7188
"sub102" 2 0.9281
"sub102" 2 0.6618
"sub102" 2 0.6419
"sub102" 2 0.675
"sub102" 2 0.429
"sub102" 2 0.6056
"sub102" 2 0.6749
"sub102" 2 0.5818
"sub102" 2 0.6005
"sub102" 2 0.5198
"sub102" 2 1.0634
"sub102" 2 1.2471
"sub102" 2 1.1587
"sub102" 2 0.9386
"sub102" 2 0.6154
"sub102" 2 0.6907
"sub102" 2 0.6711
"sub102" 2 0.6649
"sub102" 2 0.7772
"sub102" 2 0.5095
"sub102" 1 0.6575
"sub102" 2 0.6462
"sub102" 2 0.7623
"sub102" 2 0.8362
"sub102" 2 0.757
"sub102" 2 0.5744
"sub102" 2 0.5433
"sub102" 2 0.6989
"sub102" 2 0.7084
"sub102" 2 0.5387
"sub102" 2 0.5632
"sub102" 2 0.5159
"sub102" 2 0.9853
"sub102" 1 0.6016
"sub102" 2 0.5694
"sub102" 2 1.3982
"sub102" 2 0.5456
"sub102" 2 0.4959
"sub102" 2 0.7234
"sub102" 2 1.1093
"sub102" 2 0.7513
"sub102" 2 0.8351
"sub102" 2 1.1442
"sub102" 2 0.7473
"sub102" 2 0.7333
"sub102" 2 0.5841
"sub102" 2 0.5646
"sub102" 2 0.6608
"sub102" 2 0.5632
"sub102" 2 0.5565
"sub102" 2 0.5966
"sub102" 2 0.866
"sub102" 2 0.8886
"sub102" 2 0.6722
"sub102" 2 0.41
"sub102" 2 0.5463
"sub102" 2 0.6271
"sub102" 2 0.5402
"sub102" 2 0.7273
"sub102" 2 1.3032
"sub102" 2 0.6901
"sub102" 2 0.8854
"sub102" 2 0.6317
"sub102" 2 0.7305
"sub102" 2 0.7779
"sub102" 2 0.9757
"sub102" 2 0.5872
"sub102" 2 0.4685
"sub102" 2 0.5986
"sub102" 2 0.4995
"sub102" 2 0.4473
"sub102" 2 0.5859
"sub102" 2 0.4981
"sub102" 2 0.6541
"sub102" 2 0.6111
"sub102" 2 0.5078
"sub102" 2 1.0303
"sub102" 2 0.5184
"sub102" 2 0.6028
"sub102" 2 0.7446
"sub102" 2 0.4659
"sub102" 2 0.6001
"sub102" 2 0.55
"sub102" 2 1.2362
"sub102" 2 0.6369
"sub102" 2 0.4316
"sub102" 2 0.5665
"sub102" 2 0.5968
"sub102" 2 0.4255
"sub102" 2 0.5999
"sub102" 2 0.5474
"sub102" 2 0.5486
"sub102" 2 0.5688
"sub102" 2 0.5178
"sub102" 2 0.5442
"sub102" 2 0.5775
"sub102" 2 0.39
"sub102" 2 0.5745
"sub102" 2 0.5105
"sub102" 2 0.5782
"sub102" 2 0.5839
"sub102" 2 0.5622
"sub102" 2 0.5586
"sub102" 2 0.8272
"sub102" 2 0.5126
"sub102" 2 0.4517
"sub102" 2 0.6862
"sub102" 2 0.8897
"sub102" 2 0.5445
"sub102" 2 1.1617
"sub102" 2 0.654
"sub102" 2 0.6698
"sub102" 2 0.5366
"sub102" 2 0.6461
"sub102" 2 0.3969
"sub102" 2 0.524
"sub102" 2 0.6753
"sub102" 2 0.6056
"sub102" 2 0.5853
"sub102" 2 0.7225
"sub102" 2 0.7539
"sub102" 2 0.5193
"sub102" 2 1.351
"sub102" 2 1.1777
"sub102" 2 0.5528
"sub102" 2 0.6657
"sub102" 2 0.9258
"sub102" 2 0.6526
"sub102" 2 0.7138
"sub102" 2 0.7934
"sub102" 2 1.0987
"sub102" 2 0.6
"sub102" 2 0.7123
"sub102" 2 1.0364
"sub102" 2 0.6502
"sub103" 2 0.6052
"sub103" 2 1.5431
"sub103" 2 0.7273
"sub103" 1 1.4405
"sub103" 2 0.537
"sub103" 2 0.568
"sub103" 2 1.5861
"sub103" 2 0.7137
"sub103" 2 0.9798
"sub103" 2 1.3247
"sub103" 2 1.006
"sub103" 2 0.7147
"sub103" 2 0.884
"sub103" 2 1.081
"sub103" 2 0.8348
"sub103" 2 1.6817
"sub103" 2 0.7539
"sub103" 2 0.7052
"sub103" 2 0.6952
"sub103" 2 0.9306
"sub103" 2 1.7657
"sub103" 2 0.6423
"sub103" 2 0.3999
"sub103" 2 0.5314
"sub103" 1 0.6167
"sub103" 2 1.1636
"sub103" 2 1.5661
"sub103" 2 0.8409
"sub103" 1 0.7485
"sub103" 2 0.7023
"sub103" 2 0.7131
"sub103" 2 0.6871
"sub103" 2 0.703
"sub103" 2 0.4689
"sub103" 2 1.1371
"sub103" 2 0.9772
"sub103" 2 0.585
"sub103" 1 0.3633
"sub103" 2 0.5498
"sub103" 2 0.5823
"sub103" 2 0.3976
"sub103" 2 0.6313
"sub103" 2 1.4186
"sub103" 2 1.3867
"sub103" 2 0.5779
"sub103" 2 0.6292
"sub103" 2 0.9957
"sub103" 2 0.6438
"sub103" 2 0.6838
"sub103" 2 1.7548
"sub103" 2 1.1958
"sub103" 2 0.929
"sub103" 2 1.1467
"sub103" 2 0.7675
"sub103" 2 0.5126
"sub103" 2 0.3817
"sub103" 2 0.4341
"sub103" 2 0.3454
"sub103" 2 0.5917
"sub103" 2 0.6366
"sub103" 2 1.2926
"sub103" 2 0.3596
"sub103" 2 0.4783
"sub103" 2 0.4872
"sub103" 1 0.5908
"sub103" 2 1.7935
"sub103" 2 0.5181
"sub103" 2 0.9362
"sub103" 2 0.441
"sub103" 2 0.9927
"sub103" 2 0.4116
"sub103" 2 0.5864
"sub103" 2 0.937
"sub103" 2 0.6118
"sub103" 2 0.5777
"sub103" 2 0.5211
"sub103" 2 0.8498
"sub103" 2 0.6634
"sub103" 2 0.5713
"sub103" 2 0.5042
"sub103" 2 0.4572
"sub103" 2 0.4411
"sub103" 1 0.4601
"sub103" 2 0.6957
"sub103" 2 0.6011
"sub103" 2 1.1041
"sub103" 2 0.6603
"sub103" 2 0.5376
"sub103" 2 0.4623
"sub103" 2 0.5876
"sub103" 2 0.7304
"sub103" 2 0.6367
"sub103" 2 0.4761
"sub103" 2 0.8046
"sub103" 2 0.61
"sub103" 2 0.4554
"sub103" 2 0.3798
"sub103" 2 0.6791
"sub103" 2 0.6313
"sub103" 2 0.6866
"sub103" 2 0.5612
"sub103" 2 0.4756
"sub103" 2 0.444
"sub103" 2 0.5892
"sub103" 2 0.8657
"sub103" 2 0.5142
"sub103" 2 0.6034
"sub103" 2 0.4124
"sub103" 2 0.7376
"sub103" 2 1.2596
"sub103" 2 0.97
"sub103" 2 0.3551
"sub103" 2 1.1529
"sub103" 2 0.424
"sub103" 2 0.6297
"sub103" 2 0.5967
"sub103" 2 0.8588
"sub103" 2 0.499
"sub103" 2 0.391
"sub103" 2 0.5227
"sub103" 2 0.6406
"sub103" 2 0.7975
"sub103" 2 1.036
"sub103" 2 0.9253
"sub103" 2 0.6025
"sub103" 2 1.045
"sub103" 2 0.6367
"sub103" 2 0.6557
"sub103" 2 0.7443
"sub103" 2 1.0987
"sub103" 2 0.4626
"sub103" 2 1.6436
"sub103" 2 0.4925
"sub103" 2 0.6341
"sub103" 2 0.5115
"sub103" 2 0.6395
"sub103" 2 0.9917
"sub103" 2 0.4968
"sub103" 2 0.6077
"sub103" 2 0.4661
"sub103" 1 1.039
"sub103" 2 0.9463
"sub103" 2 1.0506
"sub103" 2 0.7853
"sub103" 2 1.9636
"sub103" 2 0.7085
